% Model:                            Acoustic_Metamaterial 22-10-2025.mph
% Version:                        COMSOL 6.3.0.290
% Date:                              Jan 13 2026, 14:17
% Dimension:                    1
% Nodes:                            160
% Expressions:                1
% Description:                Global
% k_x * a_x (rad)                  Frequency (Hz)
0                                                  4.267536525944941E-9
0.16534698176788387              18.535797876436934
0.33069396353576774              36.922372437774776
0.49604094530365167              55.00993675820185
0.6613879270715355                72.64797841864922
0.8267349088394192                89.68590412621057
0.9920818906073033                105.97487496070757
1.157428872375187                  121.37112139015005
1.322775854143071                  135.74079645541363
1.4881228359109548                148.9660233034388
1.6534698176788385                160.95126794279528
1.8188167994467226                171.62869864242077
1.9841637812146067                180.96105346372255
2.1495107629824903                188.94093579530767
2.314857744750374                  195.58633933458816
2.480204726518258                  200.9332073986542
2.645551708286142                  205.0265038380675
2.810898690054026                  207.91137614112347
2.9762456718219097                209.62562441110236
3.141592653589793                  210.19415078273303
0                                                  -4.267844120922135E-9
0.16534698176788387              371.2476563978601
0.33069396353576774              371.96808571616356
0.49604094530365167              373.17716020237157
0.6613879270715355                374.88576444786065
0.8267349088394192                377.1056291104065
0.9920818906073033                379.84542166874104
1.157428872375187                  383.1053335437866
1.322775854143071                  386.8702334595857
1.4881228359109548                391.10188312860686
1.6534698176788385                395.7312874218892
1.8188167994467226                400.6527926586351
1.9841637812146067                405.72176701196565
2.1495107629824903                410.75736150485733
2.314857744750374                  415.550969757351
2.480204726518258                  419.87988079533585
2.645551708286142                  423.52464618282795
2.810898690054026                  426.2880811714656
2.9762456718219097                428.0135673681051
3.141592653589793                  428.6003237663101
0                                                  371.0083947238425
0.16534698176788387              769.1018956588389
0.33069396353576774              769.1018956589173
0.49604094530365167              769.1018956588575
0.6613879270715355                769.1018956589105
0.8267349088394192                769.10189565885
0.9920818906073033                769.101895658549
1.157428872375187                  769.1018956588589
1.322775854143071                  769.1018956589332
1.4881228359109548                769.1018956589013
1.6534698176788385                769.1018956589173
1.8188167994467226                769.1018956589231
1.9841637812146067                769.1018956589621
2.1495107629824903                769.101895658964
2.314857744750374                  769.1018956590165
2.480204726518258                  769.1018956590134
2.645551708286142                  769.101895659018
2.810898690054026                  769.1018956590174
2.9762456718219097                769.1018956590387
3.141592653589793                  769.1018956590287
0                                                  769.1018956587912
0.16534698176788387              1085.6737004311835
0.33069396353576774              1083.4711102194801
0.49604094530365167              1079.8663370066758
0.6613879270715355                1074.955668723769
0.8267349088394192                1068.8683489182185
0.9920818906073033                1061.7620338517831
1.157428872375187                  1053.818094932752
1.322775854143071                  1045.237199798733
1.4881228359109548                1036.2354019947732
1.6534698176788385                1027.0407329073407
1.8188167994467226                1017.890061110154
1.9841637812146067                1009.0257933994865
2.1495107629824903                1000.6918656546083
2.314857744750374                  993.1284457121462
2.480204726518258                  986.5648927885579
2.645551708286142                  981.2108359598521
2.810898690054026                  977.2457566186453
2.9762456718219097                974.8081044423392
3.141592653589793                  973.9855401198374
0                                                  1086.4146090009135
0.16534698176788387              1928.6395298765258
0.33069396353576774              1931.5920008194773
0.49604094530365167              1936.4553384661674
0.6613879270715355                1943.1458148290985
0.8267349088394192                1951.5503707989262
0.9920818906073033                1961.529143206529
1.157428872375187                  1972.9164490723726
1.322775854143071                  1985.5184226616598
1.4881228359109548                1999.1045651640723
1.6534698176788385                2013.3887465516964
1.8188167994467226                2027.9928435481966
1.9841637812146067                2042.387133650308
2.1495107629824903                2055.8251209681644
2.314857744750374                  2067.3800962748387
2.480204726518258                  2076.277537849847
2.645551708286142                  2082.371185597934
2.810898690054026                  2086.120037545128
2.9762456718219097                2088.109067633763
3.141592653589793                  2088.72897362346
0                                                  1927.6495524280745
0.16534698176788387              2107.1801769381195
0.33069396353576774              2107.180176882983
0.49604094530365167              2107.1801772789836
0.6613879270715355                2107.1801781044005
0.8267349088394192                2107.180179456013
0.9920818906073033                2107.1801809991516
1.157428872375187                  2107.180182277545
1.322775854143071                  2107.1801842523078
1.4881228359109548                2107.1801699799603
1.6534698176788385                2107.1801701510785
1.8188167994467226                2107.1801699762377
1.9841637812146067                2107.180170004115
2.1495107629824903                2107.180170047937
2.314857744750374                  2107.180170093146
2.480204726518258                  2107.180170112224
2.645551708286142                  2107.180170199762
2.810898690054026                  2107.1801703199894
2.9762456718219097                2107.180170219431
3.141592653589793                  2107.1801702171533
0                                                  2107.1801785359135
0.16534698176788387              2113.204177236965
0.33069396353576774              2113.2880583468636
0.49604094530365167              2113.4336639525277
0.6613879270715355                2113.6506043769346
0.8267349088394192                2113.954239595262
0.9920818906073033                2114.3681233554953
1.157428872375187                  2114.9281442329234
1.322775854143071                  2115.6896275986
1.4881228359109548                2116.7394765294075
1.6534698176788385                2118.2194390335894
1.8188167994467226                2120.3624478030074
1.9841637812146067                2123.5537810780143
2.1495107629824903                2128.394915560716
2.314857744750374                  2135.663457692081
2.480204726518258                  2139.8655251763025
2.645551708286142                  2139.865528022512
2.810898690054026                  2139.865528575931
2.9762456718219097                2139.865528660095
3.141592653589793                  2139.865528648527
0                                                  2113.176722241501
0.16534698176788387              NaN
0.33069396353576774              NaN
0.49604094530365167              NaN
0.6613879270715355                2139.865525835457
0.8267349088394192                2139.8655257424984
0.9920818906073033                2139.8655256921365
1.157428872375187                  2139.865525561202
1.322775854143071                  2139.865524672805
1.4881228359109548                2139.86552971886
1.6534698176788385                2139.865529838113
1.8188167994467226                2139.865530379448
1.9841637812146067                2139.8655306761257
2.1495107629824903                2139.8655313888767
2.314857744750374                  2139.865535304118
2.480204726518258                  2145.972736370095
2.645551708286142                  2159.275088236505
2.810898690054026                  2174.8164572750647
2.9762456718219097                2191.2346459081145
3.141592653589793                  2202.1854925275106
