% Model:              Acoustic_Metamaterial 22-10-2025.mph
% Version:            COMSOL 6.3.0.290
% Date:               Jan 14 2026, 18:49
% Dimension:          1
% Nodes:              160
% Expressions:        1
% Description:        Global
% k_x * a_x (rad)         Frequency (Hz)
0                         -7.67483846361144E-9
0.16534698176788387       18.527309712799536
0.33069396353576774       37.00699564232949
0.49604094530365167       55.390608928746026
0.6613879270715355        73.62798616774468
0.8267349088394192        91.66622338846577
0.9920818906073033        109.44842483695928
1.157428872375187         126.91211087255759
1.322775854143071         143.9871292252863
1.4881228359109548        160.59285892724375
1.6534698176788385        176.6344285761227
1.8188167994467226        191.99760574321292
1.9841637812146067        206.5420039027184
2.1495107629824903        220.09243473917988
2.314857744750374         232.4289213622599
2.480204726518258         243.27767274908703
2.645551708286142         252.3089291960593
2.810898690054026         259.15272247998547
2.9762456718219097        263.445812916808
3.141592653589793         264.9117514224446
0                         7.674440399523307E-9
0.16534698176788387       512.3404517036563
0.33069396353576774       511.2606545752676
0.49604094530365167       509.4697991864016
0.6613879270715355        506.98147681601097
0.8267349088394192        503.81551802944335
0.9920818906073033        499.9988932891959
1.157428872375187         495.5670244641595
1.322775854143071         490.5656473092626
1.4881228359109548        485.0534237448717
1.6534698176788385        479.10557320668545
1.8188167994467226        472.81885928904785
1.9841637812146067        466.3182799602727
2.1495107629824903        459.76562943767567
2.314857744750374         453.3694131872945
2.480204726518258         447.3938135827103
2.645551708286142         442.16079499533
2.810898690054026         438.03430372212773
2.9762456718219097        435.37330007611115
3.141592653589793         434.4516743242503
0                         512.7012541317524
0.16534698176788387       984.4263752786319
0.33069396353576774       984.4552017297418
0.49604094530365167       984.5023461528427
0.6613879270715355        984.5664878527484
0.8267349088394192        984.6458342701065
0.9920818906073033        984.7381747177012
1.157428872375187         984.8409458405864
1.322775854143071         984.9513064431028
1.4881228359109548        985.0662190682
1.6534698176788385        985.1825356816195
1.8188167994467226        985.2970848445354
1.9841637812146067        985.4067578900545
2.1495107629824903        985.508591836267
2.314857744750374         985.5998470143821
2.480204726518258         985.6780776623477
2.645551708286142         985.7411940072573
2.810898690054026         985.7875146270428
2.9762456718219097        985.8158081315079
3.141592653589793         985.8253234371556
0                         984.4166756630076
0.16534698176788387       1723.1681217659157
0.33069396353576774       1721.5963658574165
0.49604094530365167       1719.082292262795
0.6613879270715355        1715.7663851707189
0.8267349088394192        1711.8161919553133
0.9920818906073033        1707.4084281264481
1.157428872375187         1702.7153709860563
1.322775854143071         1697.8963215540336
1.4881228359109548        1693.0933709695612
1.6534698176788385        1688.4301594223086
1.8188167994467226        1684.0123998873812
1.9841637812146067        1679.9292633274397
2.1495107629824903        1676.2550541592661
2.314857744750374         1673.050857156441
2.480204726518258         1670.366000858591
2.645551708286142         1668.2392776494808
2.810898690054026         1666.6999100965513
2.9762456718219097        1665.7682751012821
3.141592653589793         1665.4564039842862
0                         1723.7031631339514
0.16534698176788387       1968.390953365606
0.33069396353576774       1971.0080283411355
0.49604094530365167       1975.2539797329966
0.6613879270715355        1980.9724241296503
0.8267349088394192        1987.9726875129838
0.9920818906073033        1996.0467566913117
1.157428872375187         2004.981556618521
1.322775854143071         2014.5656757000863
1.4881228359109548        2024.5911749734073
1.6534698176788385        2034.851643177607
1.8188167994467226        2045.1375861999982
1.9841637812146067        2055.230015605855
2.1495107629824903        2064.8930771599003
2.314857744750374         2073.8670301523975
2.480204726518258         2081.8641259228993
2.645551708286142         2088.5719790691437
2.810898690054026         2093.6709319577
2.9762456718219097        2096.8706728798957
3.141592653589793         2097.9627563570157
0                         1967.5064519527796
0.16534698176788387       2232.018548597894
0.33069396353576774       2232.018548594138
0.49604094530365167       2232.018548596388
0.6613879270715355        2232.018548595454
0.8267349088394192        2232.0185485999423
0.9920818906073033        2232.0185486048294
1.157428872375187         2232.018548524098
1.322775854143071         2232.0185486148093
1.4881228359109548        2232.0185486212304
1.6534698176788385        2232.018548628699
1.8188167994467226        2232.018548637969
1.9841637812146067        2232.0185486493656
2.1495107629824903        2232.018549178005
2.314857744750374         2232.018549570461
2.480204726518258         2232.0185493617737
2.645551708286142         2232.018549137987
2.810898690054026         2232.0185490301183
2.9762456718219097        2232.0185329942738
3.141592653589793         2232.01853202167
0                         2232.0185485984534
0.16534698176788387       2336.9640480446196
0.33069396353576774       2336.9640464179693
0.49604094530365167       2336.9640468758034
0.6613879270715355        2336.9640472928772
0.8267349088394192        2336.3828113027225
0.9920818906073033        2332.7465110644116
1.157428872375187         2328.536922864386
1.322775854143071         2323.8038519852457
1.4881228359109548        2318.6129065542546
1.6534698176788385        2313.045464856235
1.8188167994467226        2307.2044698057675
1.9841637812146067        2301.219153036667
2.1495107629824903        2295.2506158146284
2.314857744750374         2289.497760293417
2.480204726518258         2284.198771033261
2.645551708286142         2279.627536942481
2.810898690054026         2276.0747644117587
2.9762456718219097        2273.810482485231
3.141592653589793         2273.031568888454
0                         2336.9640477480484
0.16534698176788387       NaN
0.33069396353576774       NaN
0.49604094530365167       NaN
0.6613879270715355        NaN
0.8267349088394192        NaN
0.9920818906073033        NaN
1.157428872375187         NaN
1.322775854143071         NaN
1.4881228359109548        NaN
1.6534698176788385        NaN
1.8188167994467226        NaN
1.9841637812146067        NaN
2.1495107629824903        NaN
2.314857744750374         NaN
2.480204726518258         NaN
2.645551708286142         NaN
2.810898690054026         NaN
2.9762456718219097        NaN
3.141592653589793         NaN
