% Model:              Acoustic_Metamaterial 22-10-2025 (1).mph
% Version:            COMSOL 6.2.0.290
% Date:               Jan 20 2026, 16:52
% Dimension:          1
% Nodes:              160
% Expressions:        1
% Description:        Global
% k_x * a_x (rad)         Frequency (Hz)
0                         6.085227474925689E-5
0.16534698176788387       18.402830413854982
0.33069396353576774       36.735020994763524
0.49604094530365167       54.92503985842056
0.6613879270715355        72.89953176223662
0.8267349088394192        90.58230672391294
0.9920818906073033        107.89320533793797
1.157428872375187         124.74679596118841
1.322775854143071         141.0508617304987
1.4881228359109548        156.7046494115551
1.6534698176788385        171.59688974899262
1.8188167994467226        185.60368099955068
1.9841637812146067        198.58648435052723
2.1495107629824903        210.39074785354617
2.314857744750374         220.84607251610487
2.480204726518258         229.76930105214416
2.645551708286142         236.97220689108926
2.810898690054026         242.2750872684978
2.9762456718219097        245.5259137713474
3.141592653589793         246.62171273427498
0                         504.6077579605045
0.16534698176788387       504.411567072365
0.33069396353576774       503.82412184450305
0.49604094530365167       502.8489382782708
0.6613879270715355        501.49232733928716
0.8267349088394192        499.76408970577285
0.9920818906073033        497.67852360050534
1.157428872375187         495.2557765411869
1.322775854143071         492.52357142675163
1.4881228359109548        489.51932363789035
1.6534698176788385        486.2926265241237
1.8188167994467226        482.907997285933
1.9841637812146067        479.44761355088696
2.1495107629824903        476.0134975010357
2.314857744750374         472.72820174654544
2.480204726518258         469.73257927736114
2.645551708286142         467.1789192116709
2.810898690054026         465.21810256417194
2.9762456718219097        463.9810842599226
3.141592653589793         463.55799324050975
0                         834.5463491639017
0.16534698176788387       834.5469067448751
0.33069396353576774       834.5485675408669
0.49604094530365167       834.5512957283337
0.6613879270715355        834.5550316877399
0.8267349088394192        834.5596922093097
0.9920818906073033        834.565170932346
1.157428872375187         834.5713391695227
1.322775854143071         834.5780472573072
1.4881228359109548        834.5851266330619
1.6534698176788385        834.5923927709769
1.8188167994467226        834.599649109853
1.9841637812146067        834.606692021321
2.1495107629824903        834.6133167756204
2.314857744750374         834.6193243506999
2.480204726518258         834.6245288053193
2.645551708286142         834.6287648171813
2.810898690054026         834.6318948987921
2.9762456718219097        834.6338157584147
3.141592653589793         834.6344632895822
0                         1426.3023672086929
0.16534698176788387       1425.803912808892
0.33069396353576774       1424.3278500090346
0.49604094530365167       1421.9305812689004
0.6613879270715355        1418.7013911157842
0.8267349088394192        1414.7562412694263
0.9920818906073033        1410.230546732801
1.157428872375187         1405.271866245079
1.322775854143071         1400.0332158506783
1.4881228359109548        1394.667412557448
1.6534698176788385        1389.322577085344
1.8188167994467226        1384.1387264606242
1.9841637812146067        1379.245279797684
2.1495107629824903        1374.7592674651528
2.314857744750374         1370.7840486814305
2.480204726518258         1367.408381194919
2.645551708286142         1364.705731620407
2.810898690054026         1362.7337558416502
2.9762456718219097        1361.5339107610112
3.141592653589793         1361.131180293043
0                         1970.3933906723676
0.16534698176788387       1971.2267257162075
0.33069396353576774       1973.7049282731543
0.49604094530365167       1977.763894962842
0.6613879270715355        1983.3008532488705
0.8267349088394192        1990.1795690395716
0.9920818906073033        1998.236141325328
1.157428872375187         2007.2844228047845
1.322775854143071         2017.120332112274
1.4881228359109548        2027.524638466998
1.6534698176788385        2038.2641122111716
1.8188167994467226        2049.091205358866
1.9841637812146067        2059.74267429058
2.1495107629824903        2069.937860332776
2.314857744750374         2079.377824308981
2.480204726518258         2087.7473373883804
2.645551708286142         2094.7229036727103
2.810898690054026         2099.9909473599564
2.9762456718219097        2103.2791718190447
3.141592653589793         2104.3980703725774
0                         2145.328981111127
0.16534698176788387       2145.3289794807743
0.33069396353576774       2145.328979018347
0.49604094530365167       2145.328979149355
0.6613879270715355        2145.328979859624
0.8267349088394192        2145.32898131397
0.9920818906073033        2145.3289835342716
1.157428872375187         2145.328980111985
1.322775854143071         2145.3289758461647
1.4881228359109548        2145.328981327755
1.6534698176788385        2145.328976697155
1.8188167994467226        2145.328976555393
1.9841637812146067        2145.3289766167995
2.1495107629824903        2145.3289822692986
2.314857744750374         2145.3289793152367
2.480204726518258         2145.3289833605204
2.645551708286142         2145.3289917618126
2.810898690054026         2145.328976418343
2.9762456718219097        2145.328976959282
3.141592653589793         2145.328976543166
0                         2198.2571396398853
0.16534698176788387       2198.2571602597154
0.33069396353576774       2198.257166428382
0.49604094530365167       2198.257163250545
0.6613879270715355        2198.2571527062896
0.8267349088394192        2198.2571477508345
0.9920818906073033        2198.257173433407
1.157428872375187         2198.2572046559953
1.322775854143071         2198.257223648619
1.4881228359109548        2198.2572284949474
1.6534698176788385        2198.2572244415533
1.8188167994467226        2198.2572256106514
1.9841637812146067        2198.2572255923856
2.1495107629824903        2198.2571854501916
2.314857744750374         2198.2571791648247
2.480204726518258         2198.257184792407
2.645551708286142         2198.25720481028
2.810898690054026         2198.2572264820105
2.9762456718219097        2198.257228424218
3.141592653589793         2198.2572266291304
0                         NaN
0.16534698176788387       NaN
0.33069396353576774       NaN
0.49604094530365167       NaN
0.6613879270715355        NaN
0.8267349088394192        NaN
0.9920818906073033        NaN
1.157428872375187         NaN
1.322775854143071         NaN
1.4881228359109548        2218.941894385362
1.6534698176788385        2218.392145783641
1.8188167994467226        2217.7587696419046
1.9841637812146067        2217.0426211003974
2.1495107629824903        2216.2531014211286
2.314857744750374         2215.4118078676393
2.480204726518258         2214.5597028200586
2.645551708286142         2213.75961374464
2.810898690054026         2213.0915561051365
2.9762456718219097        2212.6437561156026
3.141592653589793         2212.4854542880375
