% Model:              Acoustic_Metamaterial 22-10-2025.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jan 20 2026, 16:01
% Dimension:          1
% Nodes:              160
% Expressions:        1
% Description:        Global
% k_x * a_x (rad)         Frequency (Hz)
0                         6.3002438819674E-5
0.16534698176788387       18.58782096228606
0.33069396353576774       36.99272008329524
0.49604094530365167       55.031691618158995
0.6613879270715355        72.52239215617654
0.8267349088394192        89.28549079733502
0.9920818906073033        105.14920965031578
1.157428872375187         119.95620879193864
1.322775854143071         133.57222950284063
1.4881228359109548        145.89498454141474
1.6534698176788385        156.8610673882428
1.8188167994467226        166.44866652849805
1.9841637812146067        174.6748702445822
2.1495107629824903        181.58797382737694
2.314857744750374         187.25663011102978
2.480204726518258         191.7582302011062
2.645551708286142         195.16849275221477
2.810898690054026         197.55333155256554
2.9762456718219097        198.9632019095391
3.141592653589793         199.4295964892286
0                         363.6562516963724
0.16534698176788387       364.05895969726055
0.33069396353576774       365.27297610063243
0.49604094530365167       367.3150185086471
0.6613879270715355        370.2096276171499
0.8267349088394192        373.98380959886833
0.9920818906073033        378.658999593211
1.157428872375187         384.2403170334454
1.322775854143071         390.70374374437205
1.4881228359109548        397.98275869440863
1.6534698176788385        405.95672616294263
1.8188167994467226        414.4434596313635
1.9841637812146067        423.1976589715254
2.1495107629824903        431.9157470786438
2.314857744750374         440.24684545494927
2.480204726518258         447.8097835030374
2.645551708286142         454.21679070772143
2.810898690054026         459.1046344234207
2.9762456718219097        462.17204480492416
3.141592653589793         463.21810167330534
0                         493.22867578418465
0.16534698176788387       493.2286757841008
0.33069396353576774       493.22867578355766
0.49604094530365167       493.22867578272894
0.6613879270715355        493.2286757815777
0.8267349088394192        493.22867577974387
0.9920818906073033        493.22867577808785
1.157428872375187         493.2286757752105
1.322775854143071         493.22867577177936
1.4881228359109548        493.22867576734035
1.6534698176788385        493.2286757617437
1.8188167994467226        493.22867575449516
1.9841637812146067        493.2286757453355
2.1495107629824903        493.2286757335675
2.314857744750374         493.22867571872916
2.480204726518258         493.22867570053876
2.645551708286142         493.2286756795397
2.810898690054026         493.2286756582459
2.9762456718219097        493.228675641375
3.141592653589793         493.2286756348881
0                         960.4258632866602
0.16534698176788387       959.6664255596866
0.33069396353576774       957.4033497757787
0.49604094530365167       953.681953617234
0.6613879270715355        948.576528831136
0.8267349088394192        942.1887396481122
0.9920818906073033        934.6458389531688
1.157428872375187         926.0990538796887
1.322775854143071         916.7224683587295
1.4881228359109548        906.7126445726258
1.6534698176788385        896.2890755017424
1.8188167994467226        885.6953303495069
1.9841637812146067        875.2004087687253
2.1495107629824903        865.0993155938236
2.314857744750374         855.7111968422673
2.480204726518258         847.3726648401355
2.645551708286142         840.4235950189628
2.810898690054026         835.1834805093979
2.9762456718219097        831.9192340609517
3.141592653589793         830.8100383690977
0                         1966.5454871415577
0.16534698176788387       1967.430152143081
0.33069396353576774       1970.071177744972
0.49604094530365167       1974.4300038362276
0.6613879270715355        1980.4433994865262
0.8267349088394192        1988.024574297304
0.9920818906073033        1997.0638062308235
1.157428872375187         2007.4274872525357
1.322775854143071         2018.9537186918863
1.4881228359109548        2031.4410009257203
1.6534698176788385        2044.6232491881294
1.8188167994467226        2058.1183960971307
1.9841637812146067        2071.334235247829
2.1495107629824903        2083.3579123048544
2.314857744750374         2093.0685811308194
2.480204726518258         2097.1095730513575
2.645551708286142         2097.1095809194144
2.810898690054026         2097.109699273737
2.9762456718219097        2097.1095809772764
3.141592653589793         2097.1095819386023
0                         2097.109583264618
0.16534698176788387       2097.1095823961996
0.33069396353576774       2097.109578580659
0.49604094530365167       2097.109577767938
0.6613879270715355        2097.1095773834986
0.8267349088394192        2097.1095766311473
0.9920818906073033        2097.109578412281
1.157428872375187         2097.109581145933
1.322775854143071         2097.109583584035
1.4881228359109548        2097.109585655215
1.6534698176788385        2097.1095888696946
1.8188167994467226        2097.1095968032173
1.9841637812146067        2097.1096380451386
2.1495107629824903        2097.109580770694
2.314857744750374         2097.1095734409823
2.480204726518258         2097.1672242183613
2.645551708286142         2097.1672477905627
2.810898690054026         2097.1676099221827
2.9762456718219097        2097.1672474235456
3.141592653589793         2097.1672461024077
0                         2097.167283585772
0.16534698176788387       2097.1672584279713
0.33069396353576774       2097.167252825807
0.49604094530365167       2097.1672523167554
0.6613879270715355        2097.1672528315144
0.8267349088394192        2097.1672538918883
0.9920818906073033        2097.1672536063215
1.157428872375187         2097.1672551306683
1.322775854143071         2097.1672690147616
1.4881228359109548        2097.167290340236
1.6534698176788385        2097.1672908577716
1.8188167994467226        2097.1673207915037
1.9841637812146067        2097.167449042088
2.1495107629824903        2097.167248048426
2.314857744750374         2097.1672294588648
2.480204726518258         2099.822100579785
2.645551708286142         2103.979526781941
2.810898690054026         2106.3503452999225
2.9762456718219097        2107.5576903138563
3.141592653589793         2107.927705537309
0                         2122.8008101056353
0.16534698176788387       2122.821242628754
0.33069396353576774       2122.8838980775836
0.49604094530365167       2122.993053237149
0.6613879270715355        2123.1565614214956
0.8267349088394192        2123.387147855526
0.9920818906073033        2123.7047295119073
1.157428872375187         2124.140531342669
1.322775854143071         2124.744547176856
1.4881228359109548        2125.5995168564414
1.6534698176788385        2126.8479434240044
1.8188167994467226        2128.7446443512263
1.9841637812146067        2131.750841846017
2.1495107629824903        2136.6427112317338
2.314857744750374         2144.3932070487067
2.480204726518258         2155.473557991435
2.645551708286142         2169.286535730837
2.810898690054026         2184.5914039057106
2.9762456718219097        2199.496539991142
3.141592653589793         2207.684021213216
