% Model:              Acoustic_Metamaterial 22-10-2025.mph
% Version:            COMSOL 6.2.0.290
% Date:               Jan 20 2026, 14:47
% Dimension:          1
% Nodes:              140
% Expressions:        1
% Description:        Global
% k_x * a_x (rad)         Frequency (Hz)
0                         8.380113129305194E-5
0.16534698176788387       15.04516579471835
0.33069396353576774       30.021190277051016
0.49604094530365167       44.858333486951274
0.6613879270715355        59.485645624164206
0.8267349088394192        73.83033195891767
0.9920818906073033        87.81708550073003
1.157428872375187         101.36738535487862
1.322775854143071         114.39877063761078
1.4881228359109548        126.82412108403511
1.6534698176788385        138.5510109399644
1.8188167994467226        149.48125770291733
1.9841637812146067        159.51086496325038
2.1495107629824903        168.53065424934962
2.314857744750374         176.42797168182594
2.480204726518258         183.08988873012035
2.645551708286142         188.40820645874794
2.810898690054026         192.28622700672076
2.9762456718219097        194.64665344149506
3.141592653589793         195.43927526636674
0                         424.67558615979334
0.16534698176788387       424.5660552522954
0.33069396353576774       424.2382683825893
0.49604094530365167       423.69472716222236
0.6613879270715355        422.93988251627866
0.8267349088394192        421.980561263263
0.9920818906073033        420.826569221986
1.157428872375187         419.4914701964892
1.322775854143071         417.9935291000365
1.4881228359109548        416.3567855301407
1.6534698176788385        414.6121862293485
1.8188167994467226        412.7986457349122
1.9841637812146067        410.9638210462912
2.1495107629824903        409.16428347470907
2.314857744750374         407.46467232891354
2.480204726518258         405.93537429125985
2.645551708286142         404.6483763113532
2.810898690054026         403.67128204591495
2.9762456718219097        403.06008450546926
3.141592653589793         402.8519955421196
0                         793.6932927598461
0.16534698176788387       793.6932928946445
0.33069396353576774       793.6932932962587
0.49604094530365167       793.6932939574879
0.6613879270715355        793.6932948660044
0.8267349088394192        793.6932960036667
0.9920818906073033        793.6932973474359
1.157428872375187         793.6932988694156
1.322775854143071         793.6933005342844
1.4881228359109548        793.6933023032074
1.6534698176788385        793.6933041314496
1.8188167994467226        793.6933059701986
1.9841637812146067        793.693307767377
2.1495107629824903        793.6933094692428
2.314857744750374         793.6933110221337
2.480204726518258         793.6933123748701
2.645551708286142         793.6933134810525
2.810898690054026         793.6933143014148
2.9762456718219097        793.6933148061431
3.141592653589793         793.693314976504
0                         1071.424385540871
0.16534698176788387       1071.25142142068
0.33069396353576774       1070.7371414151698
0.49604094530365167       1069.8952650433935
0.6613879270715355        1068.7482694022033
0.8267349088394192        1067.326816451183
0.9920818906073033        1065.6689713076646
1.157428872375187         1063.8192300215344
1.322775854143071         1061.8273787300311
1.4881228359109548        1059.747208843108
1.6534698176788385        1057.635115285666
1.8188167994467226        1055.548607394256
1.9841637812146067        1053.5447650196231
2.1495107629824903        1051.6786759963477
2.314857744750374         1050.0018951650661
2.480204726518258         1048.5609690772524
2.645551708286142         1047.3960735722503
2.810898690054026         1046.5398126108648
2.9762456718219097        1046.016225165153
3.141592653589793         1045.8400419503573
0                         2246.864427683451
0.16534698176788387       2246.7162949625094
0.33069396353576774       2246.286387497705
0.49604094530365167       2245.6144870294365
0.6613879270715355        2244.7564359735115
0.8267349088394192        2243.7734432249536
0.9920818906073033        2242.723412704719
1.157428872375187         2241.6558265757158
1.322775854143071         2240.609849344962
1.4881228359109548        2239.6146017269725
1.6534698176788385        2238.6905492089286
1.8188167994467226        2237.851263585747
1.9841637812146067        2237.105140229466
2.1495107629824903        2236.456882750834
2.314857744750374         2235.9087010247517
2.480204726518258         2235.4612353570446
2.645551708286142         2235.114244498159
2.810898690054026         2234.867102247624
2.9762456718219097        2234.7191418759567
3.141592653589793         2234.6698799542446
0                         2348.1038885987286
0.16534698176788387       2348.860248315883
0.33069396353576774       2351.111224945303
0.49604094530365167       2354.806240063866
0.6613879270715355        2359.8716157389986
0.8267349088394192        2366.2211797542186
0.9920818906073033        2373.765606691616
1.157428872375187         2382.417174855073
1.322775854143071         2392.0917672787114
1.4881228359109548        2402.7081205900713
1.6534698176788385        2414.1852819262626
1.8188167994467226        2426.4385420590147
1.9841637812146067        2439.3730400959903
2.1495107629824903        2452.8731304713447
2.314857744750374         2466.781254726176
2.480204726518258         2480.8576418467037
2.645551708286142         2494.6811788774653
2.810898690054026         2507.416334850756
2.9762456718219097        2517.3007340407503
3.141592653589793         2521.271331617041
0                         NaN
0.16534698176788387       NaN
0.33069396353576774       NaN
0.49604094530365167       NaN
0.6613879270715355        NaN
0.8267349088394192        NaN
0.9920818906073033        NaN
1.157428872375187         NaN
1.322775854143071         NaN
1.4881228359109548        NaN
1.6534698176788385        NaN
1.8188167994467226        NaN
1.9841637812146067        NaN
2.1495107629824903        NaN
2.314857744750374         2659.133535227897
2.480204726518258         2641.490076780914
2.645551708286142         2624.885289491076
2.810898690054026         2610.15995087527
2.9762456718219097        2599.0800339850744
3.141592653589793         2594.7106955855256
