% Model:              Acoustic_Metamaterial 22-10-2025.mph
% Version:            COMSOL 6.3.0.335
% Date:               Jan 20 2026, 16:24
% Dimension:          1
% Nodes:              140
% Expressions:        1
% Description:        Global
% k_x * a_x (rad)         Frequency (Hz)
0                         -1.6528760850096167E-8
0.16534698176788387       24.706969489921583
0.33069396353576774       49.35493906094087
0.49604094530365167       73.88373959476351
0.6613879270715355        98.23078745841285
0.8267349088394192        122.32967681678522
0.9920818906073033        146.10850137162413
1.157428872375187         169.48776008389015
1.322775854143071         192.37764345861768
1.4881228359109548        214.67441128247924
1.6534698176788385        236.2554534836371
1.8188167994467226        256.97247781580455
1.9841637812146067        276.6421345706087
2.1495107629824903        295.03342381636185
2.314857744750374         311.8518654064837
2.480204726518258         326.7226413086698
2.645551708286142         339.1804622901433
2.810898690054026         348.68385102716724
2.9762456718219097        354.68028052888906
3.141592653589793         356.7350581986373
0                         1.6529158914184303E-8
0.16534698176788387       641.0424642343365
0.33069396353576774       639.9817887853912
0.49604094530365167       638.2130383273101
0.6613879270715355        635.7355780231821
0.8267349088394192        632.5501764886186
0.9920818906073033        628.6607917246205
1.157428872375187         624.0770653732885
1.322775854143071         618.8177029351926
1.4881228359109548        612.9149963470774
1.6534698176788385        606.4208535154766
1.8188167994467226        599.414834744675
1.9841637812146067        592.0148185008392
2.1495107629824903        584.3908777740677
2.314857744750374         576.7823156007499
2.480204726518258         569.5155901478457
2.645551708286142         563.0153363192096
2.810898690054026         557.7907741067196
2.9762456718219097        554.3710693719282
3.141592653589793         553.1767772291339
0                         641.3959044022112
0.16534698176788387       937.4249574529174
0.33069396353576774       937.4287976016376
0.49604094530365167       937.4351291647471
0.6613879270715355        937.4438469929079
0.8267349088394192        937.4547999113852
0.9920818906073033        937.4677872640331
1.157428872375187         937.4825554604137
1.322775854143071         937.4987950370808
1.4881228359109548        937.5161392100864
1.6534698176788385        937.5341648718093
1.8188167994467226        937.5523970934339
1.9841637812146067        937.5703180861545
2.1495107629824903        937.5873813139561
2.314857744750374         937.6030309419011
2.480204726518258         937.616726098852
2.645551708286142         937.627968574601
2.810898690054026         937.6363317250626
2.9762456718219097        937.6414877044223
3.141592653589793         937.643229895996
0                         937.4236705970329
0.16534698176788387       1314.3158579957776
0.33069396353576774       1312.051219687771
0.49604094530365167       1308.39022604921
0.6613879270715355        1303.4905961891122
0.8267349088394192        1297.5514804942306
0.9920818906073033        1290.7977236336305
1.157428872375187         1283.465463711655
1.322775854143071         1275.7904812293018
1.4881228359109548        1267.9996846389201
1.6534698176788385        1260.3054265105068
1.8188167994467226        1252.9020311079967
1.9841637812146067        1245.963878084666
2.1495107629824903        1239.6444948417286
2.314857744750374         1234.0762598736026
2.480204726518258         1229.370453948018
2.645551708286142         1225.6174935919832
2.810898690054026         1222.8872418413764
2.9762456718219097        1221.2293243595955
3.141592653589793         1220.6733970473417
0                         1315.082459986848
0.16534698176788387       1844.0106127482304
0.33069396353576774       1847.7200336321368
0.49604094530365167       1853.7965798327277
0.6613879270715355        1862.0934328991482
0.8267349088394192        1872.4257413064722
0.9920818906073033        1884.585351300945
1.157428872375187         1898.353846968922
1.322775854143071         1913.5124230173526
1.4881228359109548        1929.8480978866905
1.6534698176788385        1947.1563782503397
1.8188167994467226        1965.2406033895625
1.9841637812146067        1983.9077887872436
2.1495107629824903        2002.9596217785706
2.314857744750374         2022.1744140748008
2.480204726518258         2041.2681711842552
2.645551708286142         2059.7997505361864
2.810898690054026         2076.9086436252664
2.9762456718219097        2090.5596240666214
3.141592653589793         2096.297425465417
0                         1842.7631880577135
0.16534698176788387       2358.3148895306335
0.33069396353576774       2356.1769644946166
0.49604094530365167       2352.6209612682787
0.6613879270715355        2347.658801643098
0.8267349088394192        2341.3083772051905
0.9920818906073033        2333.596177664464
1.157428872375187         2324.557861697235
1.322775854143071         2314.240256068986
1.4881228359109548        2302.702403478007
1.6534698176788385        2290.017035948256
1.8188167994467226        2276.2723998546476
1.9841637812146067        2261.575428143899
2.1495107629824903        2246.0584572593843
2.314857744750374         2229.8943379239754
2.480204726518258         2213.3321789483666
2.645551708286142         2196.7891411827363
2.810898690054026         2181.1099856404244
2.9762456718219097        2168.3202690037406
3.141592653589793         2162.8700937219223
0                         2359.028223106366
0.16534698176788387       NaN
0.33069396353576774       NaN
0.49604094530365167       NaN
0.6613879270715355        NaN
0.8267349088394192        NaN
0.9920818906073033        NaN
1.157428872375187         NaN
1.322775854143071         NaN
1.4881228359109548        NaN
1.6534698176788385        NaN
1.8188167994467226        NaN
1.9841637812146067        NaN
2.1495107629824903        NaN
2.314857744750374         NaN
2.480204726518258         NaN
2.645551708286142         NaN
2.810898690054026         NaN
2.9762456718219097        NaN
3.141592653589793         NaN
